"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/Book-Cover.jpg","image/jpeg","33931","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/mobi-button.png","image/png","2373","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/epub-button.png","image/png","2381","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/03/Screen-Shot-2022-04-08-at-9.00.07-AM-680x380.png","image/png","252527","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/03/Veggie-Dog-Digital-Coupon-2022-hz-680x380.jpg","image/jpeg","329681","150","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/10/deluxe-cheeseburger.png","image/png","35480","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/08/double-chili-cheeseburger-1.png","image/png","34331","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/02/mini-corn-dogs.jpg","image/jpeg","53243","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/03/Screen-Shot-2022-04-08-at-9.07.54-AM-680x380.png","image/png","256420","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/04/Easter-680x380.jpg","image/jpeg","140353","149","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/08/deluxe-double-cheeseburger.png","image/png","37316","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/03/join_instagram.png","image/png","74689","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/chili-cheeseburger.png","image/png","32335","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/03/yellow_chili_dog.png","image/png","118077","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/03/join_facebook.png","image/png","50970","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/03/join_youtube.png","image/png","16009","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/03/join_twitter.png","image/png","75787","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/corndogs-honey.png","image/png","66772","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/albertsons.png","image/png","5276","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/vons.png","image/png","2541","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/foodmaxx.png","image/png","6601","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Maxx-Value-1.png","image/png","6027","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/lucky.png","image/png","3026","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/savemart.png","image/png","7826","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/corndogs-chilicheese.png","image/png","67818","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image1.jpeg","image/jpeg","27430","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image4.jpeg","image/jpeg","31384","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image8.jpeg","image/jpeg","29702","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image2.jpeg","image/jpeg","27832","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image7.jpeg","image/jpeg","32708","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image5.jpeg","image/jpeg","33186","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image6.jpeg","image/jpeg","29465","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/image3.jpeg","image/jpeg","33556","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/03/wiener-wagon-header.png","image/png","19558","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/10/wiener-wagon.png","image/png","48709","1","Indexable","",""
