"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/crock_chickeen-100x100.jpg","image/jpeg","3806","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/curryyy-510x510.jpg","image/jpeg","33107","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149286448.webp","image/webp","73378","14","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149872427.webp","image/webp","53090","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/3234.webp","image/webp","72734","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/21167.webp","image/webp","45676","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/16550.jpg","image/jpeg","559769","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/18498.webp","image/webp","85602","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/100724.webp","image/webp","82162","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/1142-1.webp","image/webp","174472","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149198171-1.webp","image/webp","855746","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149256896.jpg","image/jpeg","756648","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/3329.webp","image/webp","132312","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/oreocreamcheesebrownies-9-735x735-1.webp","image/webp","57118","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/oreocreamcheesebrownies-9-735x735-1-510x510.webp","image/webp","31446","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/onion-rings-100x100.jpg","image/jpeg","4089","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Maxi-muffin-tulipe-aux-myrtilles-100x100.png","image/png","20278","8","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/ofreero-100x100.jpg","image/jpeg","3601","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/moment.jpg","image/jpeg","65695","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/moment-510x510.jpg","image/jpeg","17201","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cheeeezzyy-100x100.jpg","image/jpeg","3458","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/napoli_pizza-510x510.jpg","image/jpeg","35811","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/12/pizza-Ofarmer-affiche-100x100.png","image/png","24953","3","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/napoli_pizza.jpg","image/jpeg","195624","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/6264-2.webp","image/webp","1901406","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149187953.webp","image/webp","205782","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/classs-100x100.jpg","image/jpeg","3736","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/16598291.webp","image/webp","783536","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/29413.webp","image/webp","99234","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/77.jpg","image/jpeg","531010","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/3297.webp","image/webp","175802","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/3095.webp","image/webp","1145742","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Nuggets-poulet-BD-scaled-1.jpg","image/jpeg","423510","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/hooters_menu_wings_daytona-100x100.jpg","image/jpeg","4128","5","Indexable","",""
